"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"4504" 81 2 22 0 "ByFB" 0.25 0 4 0.2 0 1
"5234" 81 2 23 0 "ByFB" 0.25 0 4 0.2 0 1
"5235" 81 2 24 0 "ByFB" 0.25 0 4 0.2 0 1
"5236" 81 2 25 0 "ByFB" 0.25 0 4 0.2 0 1
"8521" 81 3 1 1 "ByFB" 1 -1 0 0.5 -2 1
"8522" 81 3 2 1 "ByFB" 1 -1 0 0.5 -2 1
"8523" 81 3 3 1 "ByFB" 1 -1 0 0.5 -2 1
"8888" 81 3 4 1 "ByFB" 1 -1 0 0.5 -2 1
"8889" 81 3 5 1 "ByFB" 1 -1 0 0.5 -2 1
"8526" 81 3 6 1 "ByFB" 1 -1 0 0.5 -2 1
"8527" 81 3 7 1 "ByFB" 1 -1 0 0.5 -2 1
"8528" 81 3 8 1 "ByFB" 1 -1 0 0.5 -2 1
"8529" 81 3 9 1 "ByFB" 1 -1 0 0.5 -2 1
"8530" 81 3 10 1 "ByFB" 1 -1 0 0.5 -2 1
"8531" 81 3 11 1 "ByFB" 1 -1 0 0.5 -2 1
"8532" 81 3 12 1 "ByFB" 1 -1 0 0.5 -2 1
"8897" 81 3 13 1 "ByFB" 1 -1 0 0.5 -2 1
"8898" 81 3 14 1 "ByFB" 1 -1 0 0.5 -2 1
"6708" 81 3 15 1 "ByFB" 1 -1 0 0.5 -2 1
"6709" 81 3 16 1 "ByFB" 1 -1 0 0.5 -2 1
"6467" 81 3 17 1 "ByFB" 1 -1 0 0.5 -2 1
"6468" 81 3 18 1 "ByFB" 1 -1 0 0.5 -2 1
"6469" 81 3 19 1 "ByFB" 1 -1 0 0.5 -2 1
"6713" 81 3 20 1 "ByFB" 1 -1 0 0.5 -2 1
"6714" 81 3 21 1 "ByFB" 1 -1 0 0.5 -2 1
"6715" 81 3 22 1 "ByFB" 1 -1 0 0.5 -2 1
"6716" 81 3 23 1 "ByFB" 1 -1 0 0.5 -2 1
"6717" 81 3 24 1 "ByFB" 1 -1 0 0.5 -2 1
"7082" 81 3 25 1 "ByFB" 1 -1 0 0.5 -2 1
"10367" 81 4 1 1 "ByFB" 1 1 2 0.5 0 1
"11097" 81 4 2 1 "ByFB" 1 1 2 0.5 0 1
"11098" 81 4 3 1 "ByFB" 1 1 2 0.5 0 1
"11099" 81 4 4 1 "ByFB" 1 1 2 0.5 0 1
"11100" 81 4 5 1 "ByFB" 1 1 2 0.5 0 1
"11101" 81 4 6 0 "ByFB" 1 1 2 0.5 0 1
"11831" 81 4 7 0 "ByFB" 1 1 2 0.5 0 1
"11832" 81 4 8 1 "ByFB" 1 1 2 0.5 0 1
"11833" 81 4 9 0 "ByFB" 1 1 2 0.5 0 1
"11834" 81 4 10 1 "ByFB" 1 1 2 0.5 0 1
"11471" 81 4 11 0 "ByFB" 1 1 2 0.5 0 1
"11837" 81 4 12 1 "ByFB" 1 1 2 0.5 0 1
"12081" 81 4 13 0 "ByFB" 1 1 2 0.5 0 1
"12082" 81 4 14 0 "ByFB" 1 1 2 0.5 0 1
"10012" 81 4 15 1 "ByFB" 1 1 2 0.5 0 1
"10742" 81 4 16 0 "ByFB" 1 1 2 0.5 0 1
"10743" 81 4 17 0 "ByFB" 1 1 2 0.5 0 1
"10744" 81 4 18 0 "ByFB" 1 1 2 0.5 0 1
"10745" 81 4 19 0 "ByFB" 1 1 2 0.5 0 1
"10746" 81 4 20 0 "ByFB" 1 1 2 0.5 0 1
"11476" 81 4 21 0 "ByFB" 1 1 2 0.5 0 1
"11477" 81 4 22 0 "ByFB" 1 1 2 0.5 0 1
"11478" 81 4 23 0 "ByFB" 1 1 2 0.5 0 1
"11479" 81 4 24 0 "ByFB" 1 1 2 0.5 0 1
"11480" 81 4 25 0 "ByFB" 1 1 2 0.5 0 1
"14764" 81 5 1 1 "ByFB" 1 -3 0 0.2 -4 1
"14765" 81 5 2 1 "ByFB" 1 -3 0 0.2 -4 1
"14402" 81 5 3 1 "ByFB" 1 -3 0 0.2 -4 1
"14403" 81 5 4 1 "ByFB" 1 -3 0 0.2 -4 1
"14768" 81 5 5 1 "ByFB" 1 -3 0 0.2 -4 1
"14769" 81 5 6 0 "ByFB" 1 -3 0 0.2 -4 1
"14770" 81 5 7 0 "ByFB" 1 -3 0 0.2 -4 1
"14771" 81 5 8 0 "ByFB" 1 -3 0 0.2 -4 1
"14772" 81 5 9 0 "ByFB" 1 -3 0 0.2 -4 1
"14773" 81 5 10 0 "ByFB" 1 -3 0 0.2 -4 1
"14774" 81 5 11 0 "ByFB" 1 -3 0 0.2 -4 1
"14775" 81 5 12 0 "ByFB" 1 -3 0 0.2 -4 1
"14776" 81 5 13 0 "ByFB" 1 -3 0 0.2 -4 1
"14777" 81 5 14 1 "ByFB" 1 -3 0 0.2 -4 1
"12951" 81 5 15 1 "ByFB" 1 -3 0 0.2 -4 1
"13316" 81 5 16 1 "ByFB" 1 -3 0 0.2 -4 1
"12953" 81 5 17 1 "ByFB" 1 -3 0 0.2 -4 1
"12954" 81 5 18 1 "ByFB" 1 -3 0 0.2 -4 1
"12725" 81 5 19 0 "ByFB" 1 -3 0 0.2 -4 1
"12713" 81 5 20 0 "ByFB" 1 -3 0 0.2 -4 1
"12835" 81 5 21 0 "ByFB" 1 -3 0 0.2 -4 1
"12836" 81 5 22 0 "ByFB" 1 -3 0 0.2 -4 1
"12837" 81 5 23 0 "ByFB" 1 -3 0 0.2 -4 1
"14057" 81 5 24 0 "ByFB" 1 -3 0 0.2 -4 1
"14422" 81 5 25 0 "ByFB" 1 -3 0 0.2 -4 1
"16978" 81 6 1 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16615" 81 6 2 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16616" 81 6 3 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16617" 81 6 4 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16618" 81 6 5 0 "ByFB" 0.75 -3 0 0.8 -4 1
"17349" 81 6 6 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17350" 81 6 7 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17351" 81 6 8 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17716" 81 6 9 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18450" 81 6 10 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18451" 81 6 11 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18331" 81 6 12 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18332" 81 6 13 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18333" 81 6 14 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17722" 81 6 15 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17723" 81 6 16 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17724" 81 6 17 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17725" 81 6 18 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17726" 81 6 19 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17727" 81 6 20 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17728" 81 6 21 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16999" 81 6 22 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17000" 81 6 23 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17001" 81 6 24 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17002" 81 6 25 1 "ByFB" 0.75 -3 0 0.8 -4 1
"20286" 81 7 1 0 "ByFB" 1 -1 0 0.95 -20 1
"20287" 81 7 2 0 "ByFB" 1 -1 0 0.95 -20 1
"20652" 81 7 3 0 "ByFB" 1 -1 0 0.95 -20 1
"20653" 81 7 4 0 "ByFB" 1 -1 0 0.95 -20 1
"20654" 81 7 5 0 "ByFB" 1 -1 0 0.95 -20 1
"20655" 81 7 6 0 "ByFB" 1 -1 0 0.95 -20 1
"20656" 81 7 7 0 "ByFB" 1 -1 0 0.95 -20 1
"20293" 81 7 8 1 "ByFB" 1 -1 0 0.95 -20 1
"20294" 81 7 9 1 "ByFB" 1 -1 0 0.95 -20 1
"20295" 81 7 10 1 "ByFB" 1 -1 0 0.95 -20 1
"20660" 81 7 11 1 "ByFB" 1 -1 0 0.95 -20 1
"20661" 81 7 12 1 "ByFB" 1 -1 0 0.95 -20 1
"21391" 81 7 13 1 "ByFB" 1 -1 0 0.95 -20 1
"21392" 81 7 14 1 "ByFB" 1 -1 0 0.95 -20 1
"19203" 81 7 15 1 "ByFB" 1 -1 0 0.95 -20 1
"19933" 81 7 16 1 "ByFB" 1 -1 0 0.95 -20 1
"19934" 81 7 17 1 "ByFB" 1 -1 0 0.95 -20 1
"19935" 81 7 18 1 "ByFB" 1 -1 0 0.95 -20 1
"19936" 81 7 19 1 "ByFB" 1 -1 0 0.95 -20 1
"19937" 81 7 20 1 "ByFB" 1 -1 0 0.95 -20 1
"21031" 81 7 21 1 "ByFB" 1 -1 0 0.95 -20 1
"19938" 81 7 22 1 "ByFB" 1 -1 0 0.95 -20 1
"20303" 81 7 23 1 "ByFB" 1 -1 0 0.95 -20 1
"20304" 81 7 24 1 "ByFB" 1 -1 0 0.95 -20 1
"20305" 81 7 25 1 "ByFB" 1 -1 0 0.95 -20 1
"23226" 81 8 1 1 "ByFB" 1 1 20 0.05 0 1
"23227" 81 8 2 1 "ByFB" 1 1 20 0.05 0 1
"23957" 81 8 3 1 "ByFB" 1 1 20 0.05 0 1
"24322" 81 8 4 1 "ByFB" 1 1 20 0.05 0 1
"24323" 81 8 5 1 "ByFB" 1 1 20 0.05 0 1
"24324" 81 8 6 0 "ByFB" 1 1 20 0.05 0 1
"24325" 81 8 7 0 "ByFB" 1 1 20 0.05 0 1
"23963" 81 8 8 0 "ByFB" 1 1 20 0.05 0 1
"24328" 81 8 9 0 "ByFB" 1 1 20 0.05 0 1
"24329" 81 8 10 0 "ByFB" 1 1 20 0.05 0 1
"24694" 81 8 11 0 "ByFB" 1 1 20 0.05 0 1
"24695" 81 8 12 0 "ByFB" 1 1 20 0.05 0 1
"24575" 81 8 13 0 "ByFB" 1 1 20 0.05 0 1
"24697" 81 8 14 0 "ByFB" 1 1 20 0.05 0 1
"23237" 81 8 15 0 "ByFB" 1 1 20 0.05 0 1
"23602" 81 8 16 0 "ByFB" 1 1 20 0.05 0 1
"23603" 81 8 17 0 "ByFB" 1 1 20 0.05 0 1
"23604" 81 8 18 0 "ByFB" 1 1 20 0.05 0 1
"23605" 81 8 19 0 "ByFB" 1 1 20 0.05 0 1
"23606" 81 8 20 0 "ByFB" 1 1 20 0.05 0 1
"23607" 81 8 21 0 "ByFB" 1 1 20 0.05 0 1
"22878" 81 8 22 0 "ByFB" 1 1 20 0.05 0 1
"22879" 81 8 23 0 "ByFB" 1 1 20 0.05 0 1
"22880" 81 8 24 0 "ByFB" 1 1 20 0.05 0 1
"23245" 81 8 25 0 "ByFB" 1 1 20 0.05 0 1
"26165" 81 9 1 0 "ByFB" 1 1 100 0.01 0 1
"26166" 81 9 2 0 "ByFB" 1 1 100 0.01 0 1
"26167" 81 9 3 0 "ByFB" 1 1 100 0.01 0 1
"26532" 81 9 4 0 "ByFB" 1 1 100 0.01 0 1
"26533" 81 9 5 0 "ByFB" 1 1 100 0.01 0 1
"26899" 81 9 6 0 "ByFB" 1 1 100 0.01 0 1
"26900" 81 9 7 0 "ByFB" 1 1 100 0.01 0 1
"26901" 81 9 8 0 "ByFB" 1 1 100 0.01 0 1
"26902" 81 9 9 0 "ByFB" 1 1 100 0.01 0 1
"27267" 81 9 10 0 "ByFB" 1 1 100 0.01 0 1
"27633" 81 9 11 0 "ByFB" 1 1 100 0.01 0 1
"27634" 81 9 12 0 "ByFB" 1 1 100 0.01 0 1
"27635" 81 9 13 0 "ByFB" 1 1 100 0.01 0 1
"27636" 81 9 14 0 "ByFB" 1 1 100 0.01 0 1
"26540" 81 9 15 0 "ByFB" 1 1 100 0.01 0 1
"26541" 81 9 16 0 "ByFB" 1 1 100 0.01 0 1
"26542" 81 9 17 0 "ByFB" 1 1 100 0.01 0 1
"27272" 81 9 18 0 "ByFB" 1 1 100 0.01 0 1
"27273" 81 9 19 0 "ByFB" 1 1 100 0.01 0 1
"27274" 81 9 20 0 "ByFB" 1 1 100 0.01 0 1
"27275" 81 9 21 0 "ByFB" 1 1 100 0.01 0 1
"26546" 81 9 22 0 "ByFB" 1 1 100 0.01 0 1
"26547" 81 9 23 0 "ByFB" 1 1 100 0.01 0 1
"26548" 81 9 24 0 "ByFB" 1 1 100 0.01 0 1
"27278" 81 9 25 0 "ByFB" 1 1 100 0.01 0 1
"30563" 81 10 1 0 "ByFB" 1 2 101 0.01 1 1
"30564" 81 10 2 0 "ByFB" 1 2 101 0.01 1 1
"30929" 81 10 3 0 "ByFB" 1 2 101 0.01 1 1
"30930" 81 10 4 0 "ByFB" 1 2 101 0.01 1 1
"30931" 81 10 5 0 "ByFB" 1 2 101 0.01 1 1
"30568" 81 10 6 0 "ByFB" 1 2 101 0.01 1 1
"30569" 81 10 7 0 "ByFB" 1 2 101 0.01 1 1
"30570" 81 10 8 0 "ByFB" 1 2 101 0.01 1 1
"31182" 81 10 9 0 "ByFB" 1 2 101 0.01 1 1
"30936" 81 10 10 0 "ByFB" 1 2 101 0.01 1 1
"30937" 81 10 11 0 "ByFB" 1 2 101 0.01 1 1
"30817" 81 10 12 0 "ByFB" 1 2 101 0.01 1 1
"30939" 81 10 13 0 "ByFB" 1 2 101 0.01 1 1
"30940" 81 10 14 0 "ByFB" 1 2 101 0.01 1 1
"29116" 81 10 15 0 "ByFB" 1 2 101 0.01 1 1
"29481" 81 10 16 0 "ByFB" 1 2 101 0.01 1 1
"29482" 81 10 17 0 "ByFB" 1 2 101 0.01 1 1
"29483" 81 10 18 0 "ByFB" 1 2 101 0.01 1 1
"29484" 81 10 19 0 "ByFB" 1 2 101 0.01 1 1
"29485" 81 10 20 0 "ByFB" 1 2 101 0.01 1 1
"29486" 81 10 21 0 "ByFB" 1 2 101 0.01 1 1
"28757" 81 10 22 0 "ByFB" 1 2 101 0.01 1 1
"28758" 81 10 23 0 "ByFB" 1 2 101 0.01 1 1
"29123" 81 10 24 0 "ByFB" 1 2 101 0.01 1 1
"29124" 81 10 25 0 "ByFB" 1 2 101 0.01 1 1
"32044" 81 11 1 0 "ByFB" 1 19 20 0.9 -20 1
"32045" 81 11 2 0 "ByFB" 1 19 20 0.9 -20 1
"32046" 81 11 3 0 "ByFB" 1 19 20 0.9 -20 1
"32777" 81 11 4 0 "ByFB" 1 19 20 0.9 -20 1
"32778" 81 11 5 0 "ByFB" 1 19 20 0.9 -20 1
"32779" 81 11 6 0 "ByFB" 1 19 20 0.9 -20 1
"32780" 81 11 7 0 "ByFB" 1 19 20 0.9 -20 1
"33878" 81 11 8 0 "ByFB" 1 19 20 0.9 -20 1
"33879" 81 11 9 0 "ByFB" 1 19 20 0.9 -20 1
"33880" 81 11 10 0 "ByFB" 1 19 20 0.9 -20 1
"33881" 81 11 11 0 "ByFB" 1 19 20 0.9 -20 1
"33882" 81 11 12 0 "ByFB" 1 19 20 0.9 -20 1
"33519" 81 11 13 0 "ByFB" 1 19 20 0.9 -20 1
"33884" 81 11 14 0 "ByFB" 1 19 20 0.9 -20 1
"32788" 81 11 15 0 "ByFB" 1 19 20 0.9 -20 1
"32789" 81 11 16 0 "ByFB" 1 19 20 0.9 -20 1
"32790" 81 11 17 0 "ByFB" 1 19 20 0.9 -20 1
"32791" 81 11 18 0 "ByFB" 1 19 20 0.9 -20 1
"34284" 81 11 19 0 "ByFB" 1 19 20 0.9 -20 1
"34272" 81 11 20 0 "ByFB" 1 19 20 0.9 -20 1
"34275" 81 11 21 0 "ByFB" 1 19 20 0.9 -20 1
"34216" 81 11 22 0 "ByFB" 1 19 20 0.9 -20 1
"34257" 81 11 23 0 "ByFB" 1 19 20 0.9 -20 1
"34245" 81 11 24 0 "ByFB" 1 19 20 0.9 -20 1
"34246" 81 11 25 0 "ByFB" 1 19 20 0.9 -20 1
"37452" 81 12 1 0 "ByFB" 1 0 50 0.5 -50 1
"37180" 81 12 2 0 "ByFB" 1 0 50 0.5 -50 1
"37467" 81 12 3 0 "ByFB" 1 0 50 0.5 -50 1
"37401" 81 12 4 0 "ByFB" 1 0 50 0.5 -50 1
"37183" 81 12 5 0 "ByFB" 1 0 50 0.5 -50 1
"37184" 81 12 6 1 "ByFB" 1 0 50 0.5 -50 1
"37185" 81 12 7 1 "ByFB" 1 0 50 0.5 -50 1
"37186" 81 12 8 1 "ByFB" 1 0 50 0.5 -50 1
"37187" 81 12 9 1 "ByFB" 1 0 50 0.5 -50 1
"37188" 81 12 10 1 "ByFB" 1 0 50 0.5 -50 1
"37189" 81 12 11 1 "ByFB" 1 0 50 0.5 -50 1
"37312" 81 12 12 1 "ByFB" 1 0 50 0.5 -50 1
"37313" 81 12 13 1 "ByFB" 1 0 50 0.5 -50 1
"37342" 81 12 14 1 "ByFB" 1 0 50 0.5 -50 1
"35732" 81 12 15 1 "ByFB" 1 0 50 0.5 -50 1
"35733" 81 12 16 1 "ByFB" 1 0 50 0.5 -50 1
"36098" 81 12 17 1 "ByFB" 1 0 50 0.5 -50 1
"36099" 81 12 18 1 "ByFB" 1 0 50 0.5 -50 1
"36829" 81 12 19 1 "ByFB" 1 0 50 0.5 -50 1
"36830" 81 12 20 1 "ByFB" 1 0 50 0.5 -50 1
"36831" 81 12 21 1 "ByFB" 1 0 50 0.5 -50 1
"36102" 81 12 22 1 "ByFB" 1 0 50 0.5 -50 1
"36103" 81 12 23 1 "ByFB" 1 0 50 0.5 -50 1
"36104" 81 12 24 1 "ByFB" 1 0 50 0.5 -50 1
"35741" 81 12 25 1 "ByFB" 1 0 50 0.5 -50 1
"39390" 81 14 1 1 "ByFB" 1 0 1 0.5 -1 1
"40484" 81 14 2 1 "ByFB" 1 0 1 0.5 -1 1
"40364" 81 14 3 1 "ByFB" 1 0 1 0.5 -1 1
"40446" 81 14 4 1 "ByFB" 1 0 1 0.5 -1 1
"40123" 81 14 5 1 "ByFB" 1 0 1 0.5 -1 1
"39761" 81 14 6 0 "ByFB" 1 0 1 0.5 -1 1
"40126" 81 14 7 0 "ByFB" 1 0 1 0.5 -1 1
"40127" 81 14 8 0 "ByFB" 1 0 1 0.5 -1 1
"40128" 81 14 9 0 "ByFB" 1 0 1 0.5 -1 1
"40129" 81 14 10 0 "ByFB" 1 0 1 0.5 -1 1
"40130" 81 14 11 0 "ByFB" 1 0 1 0.5 -1 1
"40457" 81 14 12 0 "ByFB" 1 0 1 0.5 -1 1
"40539" 81 14 13 0 "ByFB" 1 0 1 0.5 -1 1
"40500" 81 14 14 0 "ByFB" 1 0 1 0.5 -1 1
"39766" 81 14 15 0 "ByFB" 1 0 1 0.5 -1 1
"39767" 81 14 16 0 "ByFB" 1 0 1 0.5 -1 1
"40132" 81 14 17 0 "ByFB" 1 0 1 0.5 -1 1
"40012" 81 14 18 1 "ByFB" 1 0 1 0.5 -1 1
"40134" 81 14 19 1 "ByFB" 1 0 1 0.5 -1 1
"40135" 81 14 20 1 "ByFB" 1 0 1 0.5 -1 1
"40136" 81 14 21 0 "ByFB" 1 0 1 0.5 -1 1
"39407" 81 14 22 0 "ByFB" 1 0 1 0.5 -1 1
"39408" 81 14 23 0 "ByFB" 1 0 1 0.5 -1 1
"39773" 81 14 24 0 "ByFB" 1 0 1 0.5 -1 1
"39774" 81 14 25 0 "ByFB" 1 0 1 0.5 -1 1
"43422" 81 15 1 1 "ByFB" 1 7 50 0.5 1 1
"43423" 81 15 2 1 "ByFB" 1 7 50 0.5 1 1
"43424" 81 15 3 1 "ByFB" 1 7 50 0.5 1 1
"43425" 81 15 4 1 "ByFB" 1 7 50 0.5 1 1
"43062" 81 15 5 1 "ByFB" 1 7 50 0.5 1 1
"43427" 81 15 6 1 "ByFB" 1 7 50 0.5 1 1
"43064" 81 15 7 1 "ByFB" 1 7 50 0.5 1 1
"42701" 81 15 8 1 "ByFB" 1 7 50 0.5 1 1
"43431" 81 15 9 1 "ByFB" 1 7 50 0.5 1 1
"43432" 81 15 10 1 "ByFB" 1 7 50 0.5 1 1
"43433" 81 15 11 1 "ByFB" 1 7 50 0.5 1 1
"43313" 81 15 12 1 "ByFB" 1 7 50 0.5 1 1
"43435" 81 15 13 1 "ByFB" 1 7 50 0.5 1 1
"43436" 81 15 14 1 "ByFB" 1 7 50 0.5 1 1
"42340" 81 15 15 1 "ByFB" 1 7 50 0.5 1 1
"42341" 81 15 16 1 "ByFB" 1 7 50 0.5 1 1
"42342" 81 15 17 1 "ByFB" 1 7 50 0.5 1 1
"43072" 81 15 18 1 "ByFB" 1 7 50 0.5 1 1
"43073" 81 15 19 1 "ByFB" 1 7 50 0.5 1 1
"43317" 81 15 20 1 "ByFB" 1 7 50 0.5 1 1
"43439" 81 15 21 1 "ByFB" 1 7 50 0.5 1 1
"42710" 81 15 22 1 "ByFB" 1 7 50 0.5 1 1
"42347" 81 15 23 1 "ByFB" 1 7 50 0.5 1 1
"43441" 81 15 24 1 "ByFB" 1 7 50 0.5 1 1
"43442" 81 15 25 1 "ByFB" 1 7 50 0.5 1 1
"46826" 81 16 1 1 "ByFB" 1 7 50 0.5 -1 1
"46728" 81 16 2 1 "ByFB" 1 7 50 0.5 -1 1
"46716" 81 16 3 1 "ByFB" 1 7 50 0.5 -1 1
"46366" 81 16 4 1 "ByFB" 1 7 50 0.5 -1 1
"46004" 81 16 5 1 "ByFB" 1 7 50 0.5 -1 1
"46005" 81 16 6 1 "ByFB" 1 7 50 0.5 -1 1
"46370" 81 16 7 1 "ByFB" 1 7 50 0.5 -1 1
"46371" 81 16 8 1 "ByFB" 1 7 50 0.5 -1 1
"46372" 81 16 9 1 "ByFB" 1 7 50 0.5 -1 1
"46616" 81 16 10 1 "ByFB" 1 7 50 0.5 -1 1
"46617" 81 16 11 1 "ByFB" 1 7 50 0.5 -1 1
"46660" 81 16 12 1 "ByFB" 1 7 50 0.5 -1 1
"46701" 81 16 13 1 "ByFB" 1 7 50 0.5 -1 1
"46729" 81 16 14 1 "ByFB" 1 7 50 0.5 -1 1
"46009" 81 16 15 1 "ByFB" 1 7 50 0.5 -1 1
"46010" 81 16 16 1 "ByFB" 1 7 50 0.5 -1 1
"46011" 81 16 17 1 "ByFB" 1 7 50 0.5 -1 1
"46012" 81 16 18 1 "ByFB" 1 7 50 0.5 -1 1
"46013" 81 16 19 1 "ByFB" 1 7 50 0.5 -1 1
"46014" 81 16 20 1 "ByFB" 1 7 50 0.5 -1 1
"46015" 81 16 21 1 "ByFB" 1 7 50 0.5 -1 1
"45286" 81 16 22 1 "ByFB" 1 7 50 0.5 -1 1
"45287" 81 16 23 1 "ByFB" 1 7 50 0.5 -1 1
"45652" 81 16 24 1 "ByFB" 1 7 50 0.5 -1 1
"45653" 81 16 25 1 "ByFB" 1 7 50 0.5 -1 1
"48937" 81 17 1 0 "ByFB" 1 30 50 0.5 1 1
"48938" 81 17 2 0 "ByFB" 1 30 50 0.5 1 1
"48939" 81 17 3 0 "ByFB" 1 30 50 0.5 1 1
"48940" 81 17 4 0 "ByFB" 1 30 50 0.5 1 1
"48941" 81 17 5 0 "ByFB" 1 30 50 0.5 1 1
"48942" 81 17 6 1 "ByFB" 1 30 50 0.5 1 1
"48943" 81 17 7 1 "ByFB" 1 30 50 0.5 1 1
"48944" 81 17 8 0 "ByFB" 1 30 50 0.5 1 1
"48945" 81 17 9 0 "ByFB" 1 30 50 0.5 1 1
"48946" 81 17 10 0 "ByFB" 1 30 50 0.5 1 1
"48947" 81 17 11 0 "ByFB" 1 30 50 0.5 1 1
"48948" 81 17 12 1 "ByFB" 1 30 50 0.5 1 1
"49679" 81 17 13 0 "ByFB" 1 30 50 0.5 1 1
"49680" 81 17 14 0 "ByFB" 1 30 50 0.5 1 1
"47611" 81 17 15 0 "ByFB" 1 30 50 0.5 1 1
"47612" 81 17 16 0 "ByFB" 1 30 50 0.5 1 1
"49319" 81 17 17 0 "ByFB" 1 30 50 0.5 1 1
"49320" 81 17 18 0 "ByFB" 1 30 50 0.5 1 1
"49321" 81 17 19 0 "ByFB" 1 30 50 0.5 1 1
"49322" 81 17 20 0 "ByFB" 1 30 50 0.5 1 1
"49323" 81 17 21 0 "ByFB" 1 30 50 0.5 1 1
"48958" 81 17 22 0 "ByFB" 1 30 50 0.5 1 1
"48959" 81 17 23 0 "ByFB" 1 30 50 0.5 1 1
"49690" 81 17 24 0 "ByFB" 1 30 50 0.5 1 1
"49691" 81 17 25 0 "ByFB" 1 30 50 0.5 1 1
"52611" 81 18 1 0 "ByFB" 1 30 50 0.5 -1 1
"52855" 81 18 2 0 "ByFB" 1 30 50 0.5 -1 1
"52977" 81 18 3 0 "ByFB" 1 30 50 0.5 -1 1
"52614" 81 18 4 0 "ByFB" 1 30 50 0.5 -1 1
"52615" 81 18 5 0 "ByFB" 1 30 50 0.5 -1 1
"51888" 81 18 6 0 "ByFB" 1 30 50 0.5 -1 1
"52253" 81 18 7 0 "ByFB" 1 30 50 0.5 -1 1
"52618" 81 18 8 0 "ByFB" 1 30 50 0.5 -1 1
"52255" 81 18 9 0 "ByFB" 1 30 50 0.5 -1 1
"52256" 81 18 10 0 "ByFB" 1 30 50 0.5 -1 1
"52257" 81 18 11 0 "ByFB" 1 30 50 0.5 -1 1
"52622" 81 18 12 0 "ByFB" 1 30 50 0.5 -1 1
"52623" 81 18 13 0 "ByFB" 1 30 50 0.5 -1 1
"52624" 81 18 14 0 "ByFB" 1 30 50 0.5 -1 1
"50434" 81 18 15 0 "ByFB" 1 30 50 0.5 -1 1
"50799" 81 18 16 0 "ByFB" 1 30 50 0.5 -1 1
"50800" 81 18 17 0 "ByFB" 1 30 50 0.5 -1 1
"50437" 81 18 18 0 "ByFB" 1 30 50 0.5 -1 1
"50438" 81 18 19 0 "ByFB" 1 30 50 0.5 -1 1
"50196" 81 18 20 0 "ByFB" 1 30 50 0.5 -1 1
"50237" 81 18 21 0 "ByFB" 1 30 50 0.5 -1 1
"50441" 81 18 22 0 "ByFB" 1 30 50 0.5 -1 1
"50442" 81 18 23 0 "ByFB" 1 30 50 0.5 -1 1
"50200" 81 18 24 1 "ByFB" 1 30 50 0.5 -1 1
"50080" 81 18 25 0 "ByFB" 1 30 50 0.5 -1 1
"54457" 81 24 1 1 "ByFB" 1 -2 -1 0.5 -3 1
"54458" 81 24 2 1 "ByFB" 1 -2 -1 0.5 -3 1
"55188" 81 24 3 1 "ByFB" 1 -2 -1 0.5 -3 1
"55189" 81 24 4 1 "ByFB" 1 -2 -1 0.5 -3 1
"55190" 81 24 5 1 "ByFB" 1 -2 -1 0.5 -3 1
"55191" 81 24 6 1 "ByFB" 1 -2 -1 0.5 -3 1
"55192" 81 24 7 1 "ByFB" 1 -2 -1 0.5 -3 1
"55193" 81 24 8 1 "ByFB" 1 -2 -1 0.5 -3 1
"55559" 81 24 9 0 "ByFB" 1 -2 -1 0.5 -3 1
"55560" 81 24 10 1 "ByFB" 1 -2 -1 0.5 -3 1
"55561" 81 24 11 1 "ByFB" 1 -2 -1 0.5 -3 1
"55562" 81 24 12 1 "ByFB" 1 -2 -1 0.5 -3 1
"55563" 81 24 13 1 "ByFB" 1 -2 -1 0.5 -3 1
"55808" 81 24 14 1 "ByFB" 1 -2 -1 0.5 -3 1
"53738" 81 24 15 1 "ByFB" 1 -2 -1 0.5 -3 1
"53739" 81 24 16 1 "ByFB" 1 -2 -1 0.5 -3 1
"53740" 81 24 17 1 "ByFB" 1 -2 -1 0.5 -3 1
"54470" 81 24 18 0 "ByFB" 1 -2 -1 0.5 -3 1
