"subject" "problem" "trial" "choice" "condition" "type" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"8349" 70 40 14 0 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8350" 70 40 15 1 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8715" 70 40 16 1 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8716" 70 40 17 0 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8717" 70 40 18 0 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8231" 70 40 19 1 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8232" 70 40 20 1 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8233" 70 40 21 0 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8234" 70 40 22 0 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8235" 70 40 23 0 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8276" 70 40 24 1 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"8277" 70 40 25 1 "ByFB" "multiOut" 0.8 -37 79 0.4 -46 7 "L-skew" 0 0
"10299" 70 41 1 0 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10233" 70 41 2 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10263" 70 41 3 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10795" 70 41 4 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10796" 70 41 5 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10797" 70 41 6 0 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10919" 70 41 7 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10799" 70 41 8 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10800" 70 41 9 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10922" 70 41 10 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10680" 70 41 11 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10681" 70 41 12 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10682" 70 41 13 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10683" 70 41 14 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10684" 70 41 15 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"11049" 70 41 16 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"11050" 70 41 17 0 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"11172" 70 41 18 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10565" 70 41 19 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10566" 70 41 20 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10688" 70 41 21 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10568" 70 41 22 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10448" 70 41 23 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10449" 70 41 24 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"10329" 70 41 25 1 "ByFB" "multiOut" 1 29 44 0.4 21 5 "Symm" 0 0
"12514" 70 42 1 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12394" 70 42 2 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12435" 70 42 3 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12436" 70 42 4 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12356" 70 42 5 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12438" 70 42 6 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12642" 70 42 7 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12643" 70 42 8 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12887" 70 42 9 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12888" 70 42 10 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12646" 70 42 11 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12647" 70 42 12 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12405" 70 42 13 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12527" 70 42 14 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12286" 70 42 15 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12327" 70 42 16 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12288" 70 42 17 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12329" 70 42 18 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12191" 70 42 19 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"12371" 70 42 20 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13388" 70 42 21 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13389" 70 42 22 1 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13390" 70 42 23 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13391" 70 42 24 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"13392" 70 42 25 0 "ByFB" "ambiguous" 1 -6 54 0.1 -21 1 "-" 0 1
"14485" 70 45 1 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14486" 70 45 2 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14487" 70 45 3 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14609" 70 45 4 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14368" 70 45 5 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14288" 70 45 6 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14329" 70 45 7 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14411" 70 45 8 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14736" 70 45 9 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14737" 70 45 10 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14495" 70 45 11 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14496" 70 45 12 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14618" 70 45 13 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14619" 70 45 14 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14499" 70 45 15 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14500" 70 45 16 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14501" 70 45 17 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14502" 70 45 18 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14217" 70 45 19 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14299" 70 45 20 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14259" 70 45 21 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14204" 70 45 22 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14181" 70 45 23 1 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14182" 70 45 24 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"14237" 70 45 25 0 "ByFB" "multiOut" 1 13 13 1 13 9 "Symm" 0 0
"16328" 70 47 1 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16248" 70 47 2 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16213" 70 47 3 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16413" 70 47 4 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16455" 70 47 5 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16456" 70 47 6 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16457" 70 47 7 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16701" 70 47 8 1 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16581" 70 47 9 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16461" 70 47 10 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16272" 70 47 11 1 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"16340" 70 47 12 1 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17074" 70 47 13 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17440" 70 47 14 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17441" 70 47 15 1 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17442" 70 47 16 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17443" 70 47 17 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17444" 70 47 18 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17811" 70 47 19 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17812" 70 47 20 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17813" 70 47 21 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17449" 70 47 22 1 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17450" 70 47 23 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17451" 70 47 24 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"17452" 70 47 25 0 "ByFB" "multiOut" 1 11 57 0.2 -5 6 "L-skew" 0 0
"19275" 70 48 1 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19276" 70 48 2 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19641" 70 48 3 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19642" 70 48 4 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"20007" 70 48 5 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"20008" 70 48 6 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19645" 70 48 7 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19646" 70 48 8 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19647" 70 48 9 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19284" 70 48 10 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19285" 70 48 11 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19286" 70 48 12 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19287" 70 48 13 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19652" 70 48 14 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19653" 70 48 15 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19654" 70 48 16 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19655" 70 48 17 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19048" 70 48 18 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19292" 70 48 19 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19293" 70 48 20 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"19294" 70 48 21 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"18808" 70 48 22 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"18688" 70 48 23 1 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"18932" 70 48 24 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"18933" 70 48 25 0 "ByFB" "ambiguous" 1 -2 24 0.5 -24 1 "-" 0 1
"21120" 70 49 1 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21121" 70 49 2 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21122" 70 49 3 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21123" 70 49 4 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21124" 70 49 5 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21490" 70 49 6 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21491" 70 49 7 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21492" 70 49 8 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21493" 70 49 9 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21494" 70 49 10 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22065" 70 49 11 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22066" 70 49 12 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22231" 70 49 13 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22275" 70 49 14 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22270" 70 49 15 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22248" 70 49 16 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22249" 70 49 17 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22250" 70 49 18 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22239" 70 49 19 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22114" 70 49 20 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22224" 70 49 21 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"22115" 70 49 22 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21995" 70 49 23 0 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21996" 70 49 24 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"21997" 70 49 25 1 "ByFB" "multiOut" 1 23 23 1 23 3 "Symm" 0 0
"24062" 70 50 1 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24185" 70 50 2 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24186" 70 50 3 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24253" 70 50 4 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24246" 70 50 5 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24192" 70 50 6 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24068" 70 50 7 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24069" 70 50 8 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23949" 70 50 9 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23707" 70 50 10 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23587" 70 50 11 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23952" 70 50 12 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23953" 70 50 13 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24197" 70 50 14 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24198" 70 50 15 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24199" 70 50 16 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24266" 70 50 17 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24163" 70 50 18 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24219" 70 50 19 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24080" 70 50 20 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24081" 70 50 21 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23353" 70 50 22 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23354" 70 50 23 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23355" 70 50 24 0 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"23356" 70 50 25 1 "ByFB" "multiOut" 1 4 4 1 4 9 "Symm" 0 0
"24936" 70 55 1 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"24937" 70 55 2 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25183" 70 55 3 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25184" 70 55 4 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25914" 70 55 5 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25915" 70 55 6 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26271" 70 55 7 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26278" 70 55 8 1 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26203" 70 55 9 1 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25920" 70 55 10 1 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25800" 70 55 11 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25680" 70 55 12 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25681" 70 55 13 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25682" 70 55 14 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26047" 70 55 15 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26048" 70 55 16 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26049" 70 55 17 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26289" 70 55 18 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26286" 70 55 19 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26215" 70 55 20 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26173" 70 55 21 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"26174" 70 55 22 1 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25567" 70 55 23 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25568" 70 55 24 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"25569" 70 55 25 0 "ByFB" "correlated" 0.2 19 22 0.25 17 9 "Symm" -1 0
"27756" 70 57 1 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27757" 70 57 2 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27758" 70 57 3 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27759" 70 57 4 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27760" 70 57 5 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27761" 70 57 6 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27762" 70 57 7 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27763" 70 57 8 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27764" 70 57 9 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27765" 70 57 10 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27766" 70 57 11 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28131" 70 57 12 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28132" 70 57 13 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28133" 70 57 14 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28134" 70 57 15 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28135" 70 57 16 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28136" 70 57 17 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28137" 70 57 18 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28138" 70 57 19 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28139" 70 57 20 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28140" 70 57 21 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28141" 70 57 22 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28142" 70 57 23 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"28143" 70 57 24 0 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"27780" 70 57 25 1 "ByFB" "correlated" 0.5 -3 33 0.95 17 9 "Symm" -1 0
"811" 71 31 1 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"812" 71 31 2 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"813" 71 31 3 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"814" 71 31 4 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"815" 71 31 5 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"816" 71 31 6 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"817" 71 31 7 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"818" 71 31 8 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1183" 71 31 9 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1184" 71 31 10 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"821" 71 31 11 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"822" 71 31 12 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1187" 71 31 13 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1188" 71 31 14 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1189" 71 31 15 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1190" 71 31 16 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1191" 71 31 17 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1192" 71 31 18 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1193" 71 31 19 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"1194" 71 31 20 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"466" 71 31 21 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"467" 71 31 22 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"468" 71 31 23 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"469" 71 31 24 0 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"470" 71 31 25 1 "ByFB" "ambiguous" 1 4 40 0.6 -44 1 "-" 0 1
"2291" 71 34 1 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2413" 71 34 2 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2536" 71 34 3 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2658" 71 34 4 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2538" 71 34 5 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2661" 71 34 6 1 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2662" 71 34 7 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2663" 71 34 8 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2664" 71 34 9 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2665" 71 34 10 0 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2423" 71 34 11 1 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2424" 71 34 12 1 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2425" 71 34 13 1 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"2426" 71 34 14 1 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
"3035" 71 34 15 1 "ByFB" "multiOut" 1 7 27 0.1 4 3 "Symm" 0 0
