"subject" "problem" "trial" "choice" "condition" "type" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"2744" 59 13 19 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2745" 59 13 20 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2867" 59 13 21 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2139" 59 13 22 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2140" 59 13 23 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2141" 59 13 24 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2142" 59 13 25 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3600" 59 19 1 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3965" 59 19 2 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3966" 59 19 3 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3967" 59 19 4 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3968" 59 19 5 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3969" 59 19 6 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3970" 59 19 7 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3607" 59 19 8 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3608" 59 19 9 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3609" 59 19 10 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5798" 59 19 11 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6002" 59 19 12 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6003" 59 19 13 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6044" 59 19 14 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6126" 59 19 15 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5803" 59 19 16 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6168" 59 19 17 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5805" 59 19 18 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5806" 59 19 19 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5807" 59 19 20 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6172" 59 19 21 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5444" 59 19 22 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5445" 59 19 23 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5446" 59 19 24 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5447" 59 19 25 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"7269" 59 20 1 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7270" 59 20 2 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7271" 59 20 3 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7272" 59 20 4 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7637" 59 20 5 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7638" 59 20 6 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7639" 59 20 7 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7640" 59 20 8 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7277" 59 20 9 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7642" 59 20 10 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8009" 59 20 11 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8010" 59 20 12 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8011" 59 20 13 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8741" 59 20 14 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8742" 59 20 15 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8743" 59 20 16 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9312" 59 20 17 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9274" 59 20 18 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9111" 59 20 19 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9330" 59 20 20 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9344" 59 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8749" 59 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8750" 59 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8751" 59 20 24 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8752" 59 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"10210" 59 21 1 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10211" 59 21 2 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10212" 59 21 3 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10577" 59 21 4 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10578" 59 21 5 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10579" 59 21 6 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10580" 59 21 7 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10581" 59 21 8 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10946" 59 21 9 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10583" 59 21 10 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10584" 59 21 11 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10949" 59 21 12 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10586" 59 21 13 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10587" 59 21 14 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10224" 59 21 15 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10589" 59 21 16 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10590" 59 21 17 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10227" 59 21 18 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10228" 59 21 19 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9865" 59 21 20 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12053" 59 21 21 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10961" 59 21 22 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10962" 59 21 23 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12056" 59 21 24 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12057" 59 21 25 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"13151" 59 22 1 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13152" 59 22 2 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13517" 59 22 3 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13518" 59 22 4 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13519" 59 22 5 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13520" 59 22 6 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13521" 59 22 7 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13886" 59 22 8 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13523" 59 22 9 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13524" 59 22 10 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13889" 59 22 11 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13890" 59 22 12 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13527" 59 22 13 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13892" 59 22 14 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13893" 59 22 15 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13530" 59 22 16 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13531" 59 22 17 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13168" 59 22 18 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13169" 59 22 19 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13170" 59 22 20 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13171" 59 22 21 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13172" 59 22 22 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13173" 59 22 23 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13174" 59 22 24 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"13175" 59 22 25 1 "ByProb" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15725" 59 23 1 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"15726" 59 23 2 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16092" 59 23 3 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16093" 59 23 4 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"15769" 59 23 5 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16825" 59 23 6 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16826" 59 23 7 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16463" 59 23 8 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16464" 59 23 9 1 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16465" 59 23 10 1 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16466" 59 23 11 1 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16467" 59 23 12 1 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16468" 59 23 13 1 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16469" 59 23 14 1 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16470" 59 23 15 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16471" 59 23 16 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16472" 59 23 17 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16473" 59 23 18 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16110" 59 23 19 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16111" 59 23 20 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16476" 59 23 21 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16477" 59 23 22 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16478" 59 23 23 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16479" 59 23 24 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16480" 59 23 25 0 "ByProb" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18772" 59 27 1 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"18828" 59 27 2 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"18788" 59 27 3 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19033" 59 27 4 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"18830" 59 27 5 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20130" 59 27 6 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20131" 59 27 7 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19768" 59 27 8 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19769" 59 27 9 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19770" 59 27 10 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19771" 59 27 11 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19772" 59 27 12 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19773" 59 27 13 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19774" 59 27 14 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"19775" 59 27 15 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21236" 59 27 16 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21601" 59 27 17 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21562" 59 27 18 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21603" 59 27 19 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21604" 59 27 20 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21605" 59 27 21 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21241" 59 27 22 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21242" 59 27 23 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21243" 59 27 24 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21244" 59 27 25 1 "ByProb" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"23430" 59 28 1 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23431" 59 28 2 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23432" 59 28 3 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23433" 59 28 4 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23434" 59 28 5 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23435" 59 28 6 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23436" 59 28 7 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23073" 59 28 8 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23074" 59 28 9 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23075" 59 28 10 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23076" 59 28 11 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23077" 59 28 12 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23078" 59 28 13 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23443" 59 28 14 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23444" 59 28 15 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24904" 59 28 16 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24825" 59 28 17 0 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24542" 59 28 18 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24908" 59 28 19 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24869" 59 28 20 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24870" 59 28 21 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24831" 59 28 22 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24912" 59 28 23 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24955" 59 28 24 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24956" 59 28 25 1 "ByProb" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"26371" 59 30 1 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26372" 59 30 2 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26373" 59 30 3 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26374" 59 30 4 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26375" 59 30 5 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26376" 59 30 6 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26377" 59 30 7 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26378" 59 30 8 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26379" 59 30 9 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26380" 59 30 10 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26381" 59 30 11 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26382" 59 30 12 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26383" 59 30 13 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26384" 59 30 14 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26385" 59 30 15 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26386" 59 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26387" 59 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26388" 59 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26389" 59 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26390" 59 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26391" 59 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26392" 59 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27486" 59 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27487" 59 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27488" 59 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"156" 60 13 1 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"157" 60 13 2 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"158" 60 13 3 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"159" 60 13 4 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"160" 60 13 5 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"161" 60 13 6 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"162" 60 13 7 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"163" 60 13 8 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"164" 60 13 9 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"165" 60 13 10 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"166" 60 13 11 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"167" 60 13 12 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"168" 60 13 13 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"169" 60 13 14 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"170" 60 13 15 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"171" 60 13 16 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"172" 60 13 17 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"173" 60 13 18 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"174" 60 13 19 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"175" 60 13 20 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"176" 60 13 21 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"177" 60 13 22 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"178" 60 13 23 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"179" 60 13 24 0 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"180" 60 13 25 1 "ByProb" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3174" 60 19 1 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3255" 60 19 2 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3189" 60 19 3 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3217" 60 19 4 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3462" 60 19 5 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3463" 60 19 6 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3464" 60 19 7 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3830" 60 19 8 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3831" 60 19 9 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3468" 60 19 10 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3835" 60 19 11 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3836" 60 19 12 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3837" 60 19 13 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3838" 60 19 14 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3839" 60 19 15 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3840" 60 19 16 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3477" 60 19 17 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3478" 60 19 18 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3479" 60 19 19 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3480" 60 19 20 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3481" 60 19 21 1 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3482" 60 19 22 1 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3483" 60 19 23 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3605" 60 19 24 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3849" 60 19 25 0 "ByProb" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6356" 60 20 1 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6317" 60 20 2 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6318" 60 20 3 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6766" 60 20 4 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6442" 60 20 5 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6443" 60 20 6 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6444" 60 20 7 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6526" 60 20 8 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6770" 60 20 9 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"6771" 60 20 10 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7504" 60 20 11 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7505" 60 20 12 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7506" 60 20 13 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
