"subject" "problem" "trial" "choice" "condition" "task" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"9141" 1112 20 24 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9142" 1112 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9143" 1354 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9144" 30 20 17 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9145" 311 20 11 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9146" 1114 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9147" 309 20 16 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9148" 309 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9149" 604 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9150" 309 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9151" 313 20 13 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9152" 320 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9153" 313 20 14 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9154" 311 20 19 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9155" 311 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9156" 1111 20 22 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9157" 1342 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9158" 1342 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9159" 313 20 19 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9160" 9 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9161" 9 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9162" 1347 20 1 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9163" 1346 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9164" 1347 20 3 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9165" 326 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9166" 315 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9167" 312 20 11 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9168" 1346 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9169" 317 20 22 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9170" 1348 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9171" 310 20 19 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9172" 310 20 20 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9173" 312 20 16 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9174" 1341 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9175" 1341 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9176" 312 20 19 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9177" 312 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9178" 312 20 22 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9179" 1103 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9180" 1103 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9181" 1103 20 24 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9182" 1103 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9183" 314 20 19 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9184" 307 20 18 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9185" 1114 20 22 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9186" 1105 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9187" 1105 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9188" 307 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9189" 309 20 19 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9190" 307 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9191" 309 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9192" 1340 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9193" 1340 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9194" 1100 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9195" 1100 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9196" 311 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9197" 1102 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9198" 1102 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9199" 601 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9200" 1102 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9201" 1353 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9202" 310 20 11 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9203" 1113 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9204" 315 20 22 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9205" 1346 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9206" 1104 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9207" 315 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9208" 328 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9209" 328 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9210" 1331 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9211" 328 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9212" 328 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9213" 310 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9214" 310 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9215" 310 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9216" 310 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9217" 1107 20 12 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9218" 1352 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9219" 1352 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9220" 1107 20 15 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9221" 1343 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9222" 309 20 12 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9223" 1354 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9224" 314 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9225" 1105 20 22 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9226" 10 20 22 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9227" 1345 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9228" 316 20 22 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9229" 307 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9230" 316 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9231" 1349 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9232" 1100 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9233" 1100 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9234" 322 20 14 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9235" 311 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9236" 1343 20 3 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9237" 1351 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9238" 322 20 19 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9239" 322 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9240" 322 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9241" 322 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9242" 1113 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9243" 1104 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9244" 1104 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9245" 315 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9246" 1113 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9247" 1355 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9248" 1348 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9249" 301 20 17 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9250" 605 20 22 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9251" 317 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9252" 317 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9253" 605 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9254" 314 20 12 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9255" 314 20 13 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9256" 321 20 18 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9257" 312 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9258" 312 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9259" 1112 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9260" 1112 20 22 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9261" 312 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9262" 1343 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9263" 311 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9264" 602 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9265" 10 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9266" 314 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9267" 1348 20 1 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9268" 1348 20 2 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9269" 316 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9270" 327 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9271" 316 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9272" 320 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9273" 309 20 22 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9274" 329 20 18 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9275" 322 20 15 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9276" 308 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9277" 313 20 16 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9278" 311 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9279" 311 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9280" 313 20 17 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9281" 313 20 20 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9282" 313 20 22 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9283" 1353 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9284" 322 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9285" 603 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9286" 1104 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9287" 1113 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9288" 301 20 16 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9289" 1354 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9290" 1115 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9291" 1106 20 24 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9292" 605 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9293" 13 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9294" 319 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9295" 13 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9296" 1101 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9297" 1107 20 11 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9298" 1101 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9299" 1107 20 13 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9300" 312 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9301" 314 20 16 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9302" 1107 20 24 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9303" 322 20 16 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9304" 309 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9305" 312 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9306" 322 20 17 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9307" 314 20 22 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9308" 1105 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9309" 1348 20 3 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9310" 1114 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9311" 327 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9312" 329 20 17 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9313" 1107 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9314" 1355 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9315" 313 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9316" 1103 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9317" 301 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9318" 1351 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9319" 1115 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9320" 1102 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9321" 311 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9322" 313 20 18 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9323" 322 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9324" 313 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9325" 1344 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9326" 1104 20 21 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9327" 1107 20 14 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9328" 312 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9329" 1107 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9330" 329 20 20 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9331" 1106 20 23 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9332" 309 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9333" 605 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9334" 13 20 24 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9335" 1350 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9336" 321 20 17 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9337" 604 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9338" 1101 20 23 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9339" 313 20 11 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9340" 314 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9341" 1355 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9342" 330 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9343" 314 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9344" 329 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9345" 309 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9346" 1107 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9347" 1114 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9348" 308 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9349" 1345 20 25 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9350" 314 20 11 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9351" 1620 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9352" 313 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9353" 309 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9354" 1101 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9355" 1106 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9356" 322 20 18 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9357" 1106 20 22 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9358" 317 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9359" 314 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9360" 314 20 21 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9361" 308 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9362" 1344 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9363" 1620 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9364" 1106 20 25 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9365" 1105 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9366" 1107 20 21 1 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9367" 310 20 18 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9368" 313 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9369" 310 20 17 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9370" 605 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9371" 1620 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9372" 1346 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9373" 314 20 23 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9374" 1115 20 25 0 "ByProb" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9375" 308 20 24 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"9376" 1205 21 1 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9377" 27 21 17 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9378" 1205 21 5 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9379" 1205 21 3 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9380" 323 21 1 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9381" 1206 21 2 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9382" 1205 21 9 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9383" 323 21 2 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9384" 22 21 14 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9385" 1206 21 3 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9386" 6 21 4 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9387" 1116 21 12 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9388" 1206 21 8 1 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"9389" 8 21 2 0 "ByProb" "21" 0.5 0 10 0.5 0 1 "-" 0 1
